name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
Vitis-AI,Xilinx/Vitis-AI,https://github.com/Xilinx/Vitis-AI,"Vitis AI is Xilinx’s development stack for AI inference on Xilinx hardware platforms, including both edge devices and Alveo cards.",1253,2024-09-12T07:20:12Z,3,1526,False,640,Python,2361712,1.0,False,False,False,https://api.github.com/repos/Xilinx/Vitis-AI/contributors,https://api.github.com/repos/Xilinx/Vitis-AI/collaborators{/collaborator},34,edge-ai
model-explorer,google-ai-edge/model-explorer,https://github.com/google-ai-edge/model-explorer,A modern model graph visualizer and debugger,293,2025-01-16T19:41:29Z,285,1103,False,92,JavaScript,80827,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/model-explorer/contributors,https://api.github.com/repos/google-ai-edge/model-explorer/collaborators{/collaborator},21,edge-ai
Magick,Oneirocom/Magick,https://github.com/Oneirocom/Magick,Magick is a cutting-edge toolkit for a new kind of AI builder. Make Magick with us!,9551,2024-11-27T23:51:03Z,3817,752,False,124,TypeScript,110747,1.0,False,False,False,https://api.github.com/repos/Oneirocom/Magick/contributors,https://api.github.com/repos/Oneirocom/Magick/collaborators{/collaborator},37,edge-ai
MouseTooltipTranslator,ttop32/MouseTooltipTranslator,https://github.com/ttop32/MouseTooltipTranslator,"Mouseover Translate Any Language At Once - Chrome Extension: PDF Translator, EBOOK, EPUB, OCR, TTS, YOUTUBE DUAL SUBTITLES, GOOGLE DOCS, AI, VIEWER, GMAIL, WRITING, IMAGE, DUAL SUBS, MANGA, HOVER, DICTIONARY, WEBTOON, EDGE, JAPANESE, ENGLISH",1048,2025-01-12T01:59:56Z,674,745,False,114,JavaScript,289211,1.0,False,False,False,https://api.github.com/repos/ttop32/MouseTooltipTranslator/contributors,https://api.github.com/repos/ttop32/MouseTooltipTranslator/collaborators{/collaborator},11,edge-ai
DeepStack,johnolafenwa/DeepStack,https://github.com/johnolafenwa/DeepStack,The World's Leading Cross Platform AI Engine for Edge Devices,282,2024-06-13T15:03:35Z,0,723,False,114,Python,413887,1.0,False,False,False,https://api.github.com/repos/johnolafenwa/DeepStack/contributors,https://api.github.com/repos/johnolafenwa/DeepStack/collaborators{/collaborator},5,edge-ai
speech-to-text-benchmark,Picovoice/speech-to-text-benchmark,https://github.com/Picovoice/speech-to-text-benchmark,speech to text benchmark framework,15,2024-12-10T23:02:40Z,2,626,False,64,Python,167413,1.0,False,False,False,https://api.github.com/repos/Picovoice/speech-to-text-benchmark/contributors,https://api.github.com/repos/Picovoice/speech-to-text-benchmark/collaborators{/collaborator},3,edge-ai
noScribe,kaixxx/noScribe,https://github.com/kaixxx/noScribe,Cutting edge AI technology for automated audio transcription. A nice GUI for OpenAIs Whisper and pyannote (speaker identification),370,2025-01-19T11:31:39Z,83,578,False,120,Python,279790,1.0,False,False,False,https://api.github.com/repos/kaixxx/noScribe/contributors,https://api.github.com/repos/kaixxx/noScribe/collaborators{/collaborator},8,edge-ai
AI-in-a-Box,Azure/AI-in-a-Box,https://github.com/Azure/AI-in-a-Box,AI-in-a-Box leverages the expertise of Microsoft across the globe to develop and provide AI and ML solutions to the technical community.  Our intent is to present a curated collection of solution accelerators that can help engineers establish their AI/ML environments and solutions rapidly and with minimal friction.,366,2024-12-12T17:15:34Z,224,552,False,189,Jupyter Notebook,29055,1.0,False,False,False,https://api.github.com/repos/Azure/AI-in-a-Box/contributors,https://api.github.com/repos/Azure/AI-in-a-Box/collaborators{/collaborator},16,edge-ai
tiny-training,mit-han-lab/tiny-training,https://github.com/mit-han-lab/tiny-training,On-Device Training Under 256KB Memory [NeurIPS'22],11,2024-03-29T18:15:19Z,4,449,False,60,Python,26915,1.0,False,False,False,https://api.github.com/repos/mit-han-lab/tiny-training/contributors,https://api.github.com/repos/mit-han-lab/tiny-training/collaborators{/collaborator},3,edge-ai
ai-edge-torch,google-ai-edge/ai-edge-torch,https://github.com/google-ai-edge/ai-edge-torch,Supporting PyTorch models with the Google AI Edge TFLite runtime.,311,2025-01-17T22:17:37Z,290,427,False,54,Jupyter Notebook,11396,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/ai-edge-torch/contributors,https://api.github.com/repos/google-ai-edge/ai-edge-torch/collaborators{/collaborator},24,edge-ai
awesome-edge-computing,qijianpeng/awesome-edge-computing,https://github.com/qijianpeng/awesome-edge-computing,"A curated list of awesome edge computing, including Frameworks, Simulators, Tools, etc.",170,2024-09-24T00:52:33Z,26,415,False,70,,133,1.0,False,False,False,https://api.github.com/repos/qijianpeng/awesome-edge-computing/contributors,https://api.github.com/repos/qijianpeng/awesome-edge-computing/collaborators{/collaborator},5,edge-ai
edge-ai,crespum/edge-ai,https://github.com/crespum/edge-ai,A curated list of resources for embedded AI,57,2025-01-15T08:10:34Z,9,383,False,47,,82,1.0,False,False,False,https://api.github.com/repos/crespum/edge-ai/contributors,https://api.github.com/repos/crespum/edge-ai/collaborators{/collaborator},6,edge-ai
hailo_model_zoo,hailo-ai/hailo_model_zoo,https://github.com/hailo-ai/hailo_model_zoo,The Hailo Model Zoo includes pre-trained models and a full building and evaluation environment,643,2025-01-19T16:43:26Z,538,360,False,47,Python,5427,1.0,False,False,False,https://api.github.com/repos/hailo-ai/hailo_model_zoo/contributors,https://api.github.com/repos/hailo-ai/hailo_model_zoo/collaborators{/collaborator},1,edge-ai
model_optimization,sony/model_optimization,https://github.com/sony/model_optimization,"Model Compression Toolkit (MCT) is an open source project for neural network model optimization under efficient, constrained hardware. This project provides researchers, developers, and engineers advanced quantization and compression tools for deploying state-of-the-art neural networks.",1315,2025-01-16T07:08:34Z,307,347,False,57,Python,22588,1.0,False,False,False,https://api.github.com/repos/sony/model_optimization/contributors,https://api.github.com/repos/sony/model_optimization/collaborators{/collaborator},26,edge-ai
askaitools-community-edition,askaitools/askaitools-community-edition,https://github.com/askaitools/askaitools-community-edition,A cutting-edge search engine project tailored specifically for the AI product,2,2024-07-11T13:03:36Z,2,345,False,29,TypeScript,760,1.0,False,False,False,https://api.github.com/repos/askaitools/askaitools-community-edition/contributors,https://api.github.com/repos/askaitools/askaitools-community-edition/collaborators{/collaborator},1,edge-ai
nn-Meter,microsoft/nn-Meter,https://github.com/microsoft/nn-Meter,A DNN inference latency prediction toolkit for accurately modeling and predicting the latency on diverse edge devices. ,528,2024-07-30T21:16:54Z,2,340,False,59,Python,61081,1.0,False,False,False,https://api.github.com/repos/microsoft/nn-Meter/contributors,https://api.github.com/repos/microsoft/nn-Meter/collaborators{/collaborator},12,edge-ai
GPT-Telegramus,F33RNI/GPT-Telegramus,https://github.com/F33RNI/GPT-Telegramus,"💜 The best free Telegram bot for ChatGPT, Microsoft Copilot (aka Bing AI / Sidney / EdgeGPT), Microsoft Copilot Designer (aka BingImageCreator), Gemini and Groq with stream writing, requests with images, multiple languages, admin control, data logging and more!",528,2024-05-16T04:53:12Z,149,340,False,104,Python,10017,1.0,False,False,False,https://api.github.com/repos/F33RNI/GPT-Telegramus/contributors,https://api.github.com/repos/F33RNI/GPT-Telegramus/collaborators{/collaborator},9,edge-ai
vscode-tools-for-ai,microsoft/vscode-tools-for-ai,https://github.com/microsoft/vscode-tools-for-ai,"Azure Machine Learning for Visual Studio Code, previously called Visual Studio Code Tools for AI, is an extension to easily build, train, and deploy machine learning models to the cloud or the edge with Azure Machine Learning service.",147,2025-01-08T00:17:13Z,6,327,False,96,Python,177734,1.0,False,False,False,https://api.github.com/repos/microsoft/vscode-tools-for-ai/contributors,https://api.github.com/repos/microsoft/vscode-tools-for-ai/collaborators{/collaborator},22,edge-ai
RealtimeSTT_LLM_TTS,Ikaros-521/RealtimeSTT_LLM_TTS,https://github.com/Ikaros-521/RealtimeSTT_LLM_TTS,实时STT，连接OpenAI接口/智谱AI（流式LLM）和GPT-SOVITS/Edge-TTS，通过网页的方式，进行跨网络的服务调用，实现实时对话的效果,20,2024-12-31T09:30:03Z,20,297,False,42,Python,324,1.0,False,False,False,https://api.github.com/repos/Ikaros-521/RealtimeSTT_LLM_TTS/contributors,https://api.github.com/repos/Ikaros-521/RealtimeSTT_LLM_TTS/collaborators{/collaborator},1,edge-ai
denser-retriever,denser-org/denser-retriever,https://github.com/denser-org/denser-retriever,"An enterprise-grade AI retriever designed to streamline AI integration into your applications, ensuring cutting-edge accuracy.",52,2025-01-19T19:53:06Z,52,279,False,37,Python,4159,1.0,False,False,False,https://api.github.com/repos/denser-org/denser-retriever/contributors,https://api.github.com/repos/denser-org/denser-retriever/collaborators{/collaborator},4,edge-ai
Whatsapp-Ai-BOT,yesbhautik/Whatsapp-Ai-BOT,https://github.com/yesbhautik/Whatsapp-Ai-BOT,"Introducing the AI Chatbot for WhatsApp - a cutting-edge solution powered by OpenAI's ChatGPT, Playground & DALL·E. This innovative chatbot has been developed using NodeJS technology and leverages the latest advancements in AI to provide an unmatched user experience for WhatsApp today!",112,2024-07-12T03:09:04Z,26,268,False,237,JavaScript,18801,1.0,False,False,False,https://api.github.com/repos/yesbhautik/Whatsapp-Ai-BOT/contributors,https://api.github.com/repos/yesbhautik/Whatsapp-Ai-BOT/collaborators{/collaborator},6,edge-ai
leapfrogai,defenseunicorns/leapfrogai,https://github.com/defenseunicorns/leapfrogai,"Production-ready Generative AI for local, cloud native, airgap, and edge deployments.",734,2024-11-13T16:06:55Z,350,265,False,29,Python,19351,1.0,False,False,False,https://api.github.com/repos/defenseunicorns/leapfrogai/contributors,https://api.github.com/repos/defenseunicorns/leapfrogai/collaborators{/collaborator},30,edge-ai
Whisper-TikTok,MatteoFasulo/Whisper-TikTok,https://github.com/MatteoFasulo/Whisper-TikTok,"From AI tools to TikTok video creation using FFMPEG, Microsoft Edge read aloud and OpenAI Whisper model",130,2025-01-06T20:58:47Z,47,251,False,44,Python,28225,1.0,False,False,False,https://api.github.com/repos/MatteoFasulo/Whisper-TikTok/contributors,https://api.github.com/repos/MatteoFasulo/Whisper-TikTok/collaborators{/collaborator},7,edge-ai
autogen-agi,SageMindAI/autogen-agi,https://github.com/SageMindAI/autogen-agi,"AutoGen AGI: Advancing AI agents using AutoGen towards AGI capabilities. Explore cutting-edge enhancements in group chat dynamics, decision-making, and complex task proficiency. Join our journey in shaping AI's future!",75,2024-02-15T22:03:10Z,1,249,False,43,Python,464,1.0,False,False,False,https://api.github.com/repos/SageMindAI/autogen-agi/contributors,https://api.github.com/repos/SageMindAI/autogen-agi/collaborators{/collaborator},1,edge-ai
ztachip,ztachip/ztachip,https://github.com/ztachip/ztachip,Opensource software/hardware platform to build edge AI solutions deployed on FPGA or custom ASIC hardware.,413,2024-08-21T03:06:22Z,63,239,False,34,C++,173338,1.0,False,False,False,https://api.github.com/repos/ztachip/ztachip/contributors,https://api.github.com/repos/ztachip/ztachip/collaborators{/collaborator},2,edge-ai
LiteRT,google-ai-edge/LiteRT,https://github.com/google-ai-edge/LiteRT,"LiteRT is the new name for TensorFlow Lite (TFLite). While the name is new, it's still the same trusted, high-performance runtime for on-device AI, now with an expanded vision.",261,2025-01-19T21:01:14Z,175,237,False,20,C++,49963,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/LiteRT/contributors,https://api.github.com/repos/google-ai-edge/LiteRT/collaborators{/collaborator},32,edge-ai
NanoLLM,dusty-nv/NanoLLM,https://github.com/dusty-nv/NanoLLM,"Optimized local inference for LLMs with HuggingFace-like APIs for quantization, vision/language models, multimodal agents, speech, vector DB, and RAG.",172,2024-10-18T02:50:37Z,172,228,False,40,Python,3806,1.0,False,False,False,https://api.github.com/repos/dusty-nv/NanoLLM/contributors,https://api.github.com/repos/dusty-nv/NanoLLM/collaborators{/collaborator},3,edge-ai
MaixPy,sipeed/MaixPy,https://github.com/sipeed/MaixPy,Easily create AI projects with Python on edge device,443,2025-01-17T10:44:06Z,408,225,False,47,Python,63546,1.0,False,False,False,https://api.github.com/repos/sipeed/MaixPy/contributors,https://api.github.com/repos/sipeed/MaixPy/collaborators{/collaborator},13,edge-ai
edge,cartesia-ai/edge,https://github.com/cartesia-ai/edge,On-device intelligence.,2,2024-09-11T19:42:10Z,2,217,False,13,Python,4267,1.0,False,False,False,https://api.github.com/repos/cartesia-ai/edge/contributors,https://api.github.com/repos/cartesia-ai/edge/collaborators{/collaborator},2,edge-ai
choco-builder,unit-mesh/choco-builder,https://github.com/unit-mesh/choco-builder,ChocoBuilder (Chocolate Factory) is a cutting-edge LLM toolkit designed to empower you in creating your very own AI assistant.Chocolate Factory 是一款开源的 LLM 应用开发框架，旨在帮助您轻松打造强大的软件开发 SDLC + LLM 生成助手。无论您是需要生成前端页面、后端 API、SQL 图表，还是测试用例数据，Chocolate Factory 都能满足您的需求。,1000,2024-07-24T01:45:29Z,49,205,False,18,Kotlin,25344,1.0,False,False,False,https://api.github.com/repos/unit-mesh/choco-builder/contributors,https://api.github.com/repos/unit-mesh/choco-builder/collaborators{/collaborator},3,edge-ai
fin-sight,vishwasg217/fin-sight,https://github.com/vishwasg217/fin-sight,"FinSight - Financial Insights at Your Fingertip: FinSight is a cutting-edge AI assistant tailored for portfolio managers, investors, and finance enthusiasts. It streamlines the process of gaining crucial insights and summaries about a company in a user-friendly manner.",119,2024-07-10T10:46:51Z,4,203,False,76,Jupyter Notebook,26875,1.0,False,False,False,https://api.github.com/repos/vishwasg217/fin-sight/contributors,https://api.github.com/repos/vishwasg217/fin-sight/collaborators{/collaborator},2,edge-ai
Spleeter-Android-iOS,FaceOnLive/Spleeter-Android-iOS,https://github.com/FaceOnLive/Spleeter-Android-iOS,"On-device, Offline Spleeter Solution For Mobile",9,2024-10-04T01:31:42Z,1,200,False,45,Java,186845,1.0,False,False,False,https://api.github.com/repos/FaceOnLive/Spleeter-Android-iOS/contributors,https://api.github.com/repos/FaceOnLive/Spleeter-Android-iOS/collaborators{/collaborator},1,edge-ai
aXeleRate,AIWintermuteAI/aXeleRate,https://github.com/AIWintermuteAI/aXeleRate,Keras-based framework for AI on the Edge,265,2024-03-05T09:24:49Z,3,180,False,71,Python,9870,1.0,False,False,False,https://api.github.com/repos/AIWintermuteAI/aXeleRate/contributors,https://api.github.com/repos/AIWintermuteAI/aXeleRate/collaborators{/collaborator},5,edge-ai
TPI-LLM,Lizonghang/TPI-LLM,https://github.com/Lizonghang/TPI-LLM,TPI-LLM: Serving 70b-scale LLMs Efficiently on Low-resource Edge Devices,139,2024-11-15T08:18:45Z,139,168,False,12,Python,146,1.0,False,False,False,https://api.github.com/repos/Lizonghang/TPI-LLM/contributors,https://api.github.com/repos/Lizonghang/TPI-LLM/collaborators{/collaborator},2,edge-ai
agent-hub,DjangoPeng/agent-hub,https://github.com/DjangoPeng/agent-hub,"This repository is a hub for AI Agent projects, including GitHub Sentinel, LanguageMentor, and ChatPPT, designed to enhance enterprise workflows, language learning, and multimodal interaction. Explore a growing family of agents geared towards revolutionizing various industries with cutting-edge AI solutions.",25,2024-11-03T09:02:02Z,25,152,False,114,Shell,43,1.0,False,False,False,https://api.github.com/repos/DjangoPeng/agent-hub/contributors,https://api.github.com/repos/DjangoPeng/agent-hub/collaborators{/collaborator},1,edge-ai
fedn,scaleoutsystems/fedn,https://github.com/scaleoutsystems/fedn,"FEDn: An enterprise-ready open source federated learning framework. This repository contains the Python framework, CLI and API.",1931,2025-01-16T09:16:35Z,245,146,False,36,Python,371729,1.0,False,False,False,https://api.github.com/repos/scaleoutsystems/fedn/contributors,https://api.github.com/repos/scaleoutsystems/fedn/collaborators{/collaborator},25,edge-ai
swan,turingmotors/swan,https://github.com/turingmotors/swan,"This project aims to enable language model inference on FPGAs, supporting AI applications in edge devices and environments with limited resources.",4,2024-04-27T06:57:16Z,4,140,False,3,C++,2440,1.0,False,False,False,https://api.github.com/repos/turingmotors/swan/contributors,https://api.github.com/repos/turingmotors/swan/collaborators{/collaborator},2,edge-ai
edgeai-tidl-tools,TexasInstruments/edgeai-tidl-tools,https://github.com/TexasInstruments/edgeai-tidl-tools,Edgeai TIDL Tools and Examples - This repository contains Tools and example developed for Deep learning runtime (DLRT) offering provided by TI’s edge AI solutions. ,545,2024-12-20T10:43:48Z,158,139,False,34,Python,18878,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai-tidl-tools/contributors,https://api.github.com/repos/TexasInstruments/edgeai-tidl-tools/collaborators{/collaborator},12,edge-ai
toolmate,eliranwong/toolmate,https://github.com/eliranwong/toolmate,"ToolMate AI, developed by Eliran Wong, is a cutting-edge AI companion that seamlessly integrates agents, tools, and plugins to excel in conversations, generative work, and task execution. Supports custom workflow and plugins to automate multi-step actions.",333,2025-01-11T18:52:19Z,322,137,False,14,Python,41668,1.0,False,False,False,https://api.github.com/repos/eliranwong/toolmate/contributors,https://api.github.com/repos/eliranwong/toolmate/collaborators{/collaborator},2,edge-ai
kantv,zhouwg/kantv,https://github.com/zhouwg/kantv,"workbench for learing&practising AI tech in real scenario on Android device, powered by GGML(Georgi Gerganov Machine Learning) and NCNN(Tencent NCNN) and FFmpeg",2986,2024-06-17T13:39:23Z,287,136,False,20,C++,1102570,1.0,False,False,False,https://api.github.com/repos/zhouwg/kantv/contributors,https://api.github.com/repos/zhouwg/kantv/collaborators{/collaborator},41,edge-ai
edgeai,TexasInstruments/edgeai,https://github.com/TexasInstruments/edgeai,Edge AI Software and Development Tools,53,2024-10-21T09:36:31Z,13,135,False,13,Shell,1554,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai/contributors,https://api.github.com/repos/TexasInstruments/edgeai/collaborators{/collaborator},1,edge-ai
Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,https://github.com/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,"This repository showcases a ChatBot integrated with WhatsApp, using OpenAI API (such as ChatGPT). With it, you can interact with a highly trained language model to answer your questions and perform specific tasks quickly and efficiently. Don't miss the opportunity to experience cutting-edge AI technology directly on your WhatsApp.",17,2024-02-13T23:23:55Z,0,135,False,43,Python,180,1.0,False,False,False,https://api.github.com/repos/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI/contributors,https://api.github.com/repos/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI/collaborators{/collaborator},1,edge-ai
shady.ai,BrutalCoding/shady.ai,https://github.com/BrutalCoding/shady.ai,Making offline AI models accessible to all types of edge devices.,55,2024-02-12T21:28:29Z,0,134,False,14,Dart,106367,1.0,False,False,False,https://api.github.com/repos/BrutalCoding/shady.ai/contributors,https://api.github.com/repos/BrutalCoding/shady.ai/collaborators{/collaborator},3,edge-ai
bleedingedge.ai,bleedingedgeai/bleedingedge.ai,https://github.com/bleedingedgeai/bleedingedge.ai,Bleeding edge is a feed of noteworthy developments in AI and machine learning.,290,2024-01-26T18:41:04Z,1,123,False,13,TypeScript,3962,1.0,False,False,False,https://api.github.com/repos/bleedingedgeai/bleedingedge.ai/contributors,https://api.github.com/repos/bleedingedgeai/bleedingedge.ai/collaborators{/collaborator},2,edge-ai
tappas,hailo-ai/tappas,https://github.com/hailo-ai/tappas,"High-performance, optimized pre-trained template AI application pipelines for systems using Hailo devices",25,2025-01-01T08:20:12Z,13,107,False,48,C++,455867,1.0,False,False,False,https://api.github.com/repos/hailo-ai/tappas/contributors,https://api.github.com/repos/hailo-ai/tappas/collaborators{/collaborator},1,edge-ai
MaximAI_Documentation,analogdevicesinc/MaximAI_Documentation,https://github.com/analogdevicesinc/MaximAI_Documentation,START HERE: Documentation for ADI's MAX78000 and MAX78002 Edge AI devices,111,2024-05-13T16:18:32Z,5,101,False,44,,276610,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/MaximAI_Documentation/contributors,https://api.github.com/repos/analogdevicesinc/MaximAI_Documentation/collaborators{/collaborator},13,edge-ai
AI-Girlfriend-Desktop-Pet,DD-MASTERT/AI-Girlfriend-Desktop-Pet,https://github.com/DD-MASTERT/AI-Girlfriend-Desktop-Pet,AI桌宠2.2（网页端toklen白嫖国产大模型服务器（glm4，kimi，deepseekv2），语音识别，屏幕识别自动发送，live2d 2.0和3.0模型，gpt-sovits语音，coysvoice语音，edge-tts语音（支持多语言音色），本地ollama模型无限制聊天）（主流国产大模型api接口支持）,35,2024-08-17T18:53:32Z,35,98,False,20,Python,9985,1.0,False,False,False,https://api.github.com/repos/DD-MASTERT/AI-Girlfriend-Desktop-Pet/contributors,https://api.github.com/repos/DD-MASTERT/AI-Girlfriend-Desktop-Pet/collaborators{/collaborator},1,edge-ai
ai8x-training,analogdevicesinc/ai8x-training,https://github.com/analogdevicesinc/ai8x-training,Model Training for ADI's MAX78000 and MAX78002 Edge AI Devices,243,2025-01-14T00:04:03Z,45,95,False,91,Jupyter Notebook,231469,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/ai8x-training/contributors,https://api.github.com/repos/analogdevicesinc/ai8x-training/collaborators{/collaborator},13,edge-ai
cosdata,cosdata/cosdata,https://github.com/cosdata/cosdata,"Cosdata: A cutting-edge AI data platform for next-gen search pipelines. Features semantic search, knowledge graphs, hybrid capabilities, real-time scalability, and ML integration. Designed for immutability and version control to enhance AI projects. ",596,2025-01-19T15:24:50Z,554,95,False,23,Rust,2041,1.0,False,False,False,https://api.github.com/repos/cosdata/cosdata/contributors,https://api.github.com/repos/cosdata/cosdata/collaborators{/collaborator},15,edge-ai
quanta-quest,quanta-quest/quanta-quest,https://github.com/quanta-quest/quanta-quest,"AI-powered universal search for all your personal data, tailored just for you.  Goal:The world's first product with ""edge-side LLMs + consumer data localization"" as its core development direction. ",4,2024-10-15T11:12:15Z,4,95,False,5,TypeScript,2722,1.0,False,False,False,https://api.github.com/repos/quanta-quest/quanta-quest/contributors,https://api.github.com/repos/quanta-quest/quanta-quest/collaborators{/collaborator},1,edge-ai
AutoRLAIF,xuyang-sudo/AutoRLAIF,https://github.com/xuyang-sudo/AutoRLAIF,AutoRLAIF  is a cutting-edge framework designed to revolutionize the fine-tuning of large language models through Reinforcement Learning from AI Feedback (RLAIF).,25,2024-10-27T01:03:17Z,25,92,False,9,Python,607,1.0,False,False,False,https://api.github.com/repos/xuyang-sudo/AutoRLAIF/contributors,https://api.github.com/repos/xuyang-sudo/AutoRLAIF/collaborators{/collaborator},1,edge-ai
ai-anime-art-generator,enterwiz/ai-anime-art-generator,https://github.com/enterwiz/ai-anime-art-generator,"AI-driven cutting-edge tool for anime arts creation, perfect for beginners to easily create stunning anime art without any prior experience.",15,2024-08-10T02:35:08Z,15,90,False,39,TypeScript,252,1.0,False,False,False,https://api.github.com/repos/enterwiz/ai-anime-art-generator/contributors,https://api.github.com/repos/enterwiz/ai-anime-art-generator/collaborators{/collaborator},1,edge-ai
AI-on-the-edge-device-docs,jomjol/AI-on-the-edge-device-docs,https://github.com/jomjol/AI-on-the-edge-device-docs,Github for hosting the documentation for the project: https://github.com/jomjol/AI-on-the-edge-device,401,2025-01-19T01:44:43Z,75,84,False,40,Python,106847,1.0,False,False,False,https://api.github.com/repos/jomjol/AI-on-the-edge-device-docs/contributors,https://api.github.com/repos/jomjol/AI-on-the-edge-device-docs/collaborators{/collaborator},23,edge-ai
akeru,AkeruAI/akeru,https://github.com/AkeruAI/akeru,"Akeru is an open source AI platform built on top of the Akeru AI edge network. The network runs as a Bittensor Subnet, providing a transparent, safe and highly available AI capacities.",219,2024-06-23T19:47:24Z,205,84,False,17,TypeScript,16908,1.0,False,True,False,https://api.github.com/repos/AkeruAI/akeru/contributors,https://api.github.com/repos/AkeruAI/akeru/collaborators{/collaborator},9,edge-ai
