name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
example-standalone-inferencing,edgeimpulse/example-standalone-inferencing,https://github.com/edgeimpulse/example-standalone-inferencing,Builds and runs an exported impulse locally (C++),49,2024-08-26T08:51:48Z,8,33,False,16,Makefile,3671,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing/contributors,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing/collaborators{/collaborator},9,edgeimpulse
firmware-nordic-nrf52840dk-nrf5340dk,edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk,https://github.com/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk,Official Edge Impulse firmware for nRF52840 DK and nRF5340 DK,38,2024-12-02T11:38:59Z,10,30,False,5,C,10013,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk/contributors,https://api.github.com/repos/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk/collaborators{/collaborator},4,edgeimpulse
firmware-st-b-l475e-iot01a,edgeimpulse/firmware-st-b-l475e-iot01a,https://github.com/edgeimpulse/firmware-st-b-l475e-iot01a,Edge Impulse firmware for the ST B-L475E-IOT01A development board,63,2024-12-02T11:39:29Z,10,27,False,11,C,9641,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-st-b-l475e-iot01a/contributors,https://api.github.com/repos/edgeimpulse/firmware-st-b-l475e-iot01a/collaborators{/collaborator},5,edgeimpulse
example-standalone-inferencing-linux,edgeimpulse/example-standalone-inferencing-linux,https://github.com/edgeimpulse/example-standalone-inferencing-linux,Builds and runs an exported impulse locally (Linux),74,2024-10-30T22:37:23Z,17,23,False,7,C++,152788,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-linux/contributors,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-linux/collaborators{/collaborator},7,edgeimpulse
example-data-collection-colmi-r02,edgeimpulse/example-data-collection-colmi-r02,https://github.com/edgeimpulse/example-data-collection-colmi-r02,,9,2024-11-18T15:16:14Z,9,23,False,3,Python,12520,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-data-collection-colmi-r02/contributors,https://api.github.com/repos/edgeimpulse/example-data-collection-colmi-r02/collaborators{/collaborator},1,edgeimpulse
firmware-syntiant-tinyml,edgeimpulse/firmware-syntiant-tinyml,https://github.com/edgeimpulse/firmware-syntiant-tinyml,Edge Impulse firmware for Syntiant TinyML board,22,2024-12-02T11:39:40Z,5,21,False,8,C,556,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-syntiant-tinyml/contributors,https://api.github.com/repos/edgeimpulse/firmware-syntiant-tinyml/collaborators{/collaborator},5,edgeimpulse
example-standalone-inferencing-espressif-esp32,edgeimpulse/example-standalone-inferencing-espressif-esp32,https://github.com/edgeimpulse/example-standalone-inferencing-espressif-esp32,Builds and runs an exported impulse locally (ESP IDF) ,12,2024-09-09T15:40:47Z,2,19,False,7,C++,27247,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-espressif-esp32/contributors,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-espressif-esp32/collaborators{/collaborator},2,edgeimpulse
Seeed_Arduino_edgeimpulse,Seeed-Studio/Seeed_Arduino_edgeimpulse,https://github.com/Seeed-Studio/Seeed_Arduino_edgeimpulse,This library is a firmware for Seeed samd series board. It is friendly for embedded Machine learning.,79,2024-10-08T10:55:38Z,1,17,False,4,C,5285,1.0,False,True,False,https://api.github.com/repos/Seeed-Studio/Seeed_Arduino_edgeimpulse/contributors,https://api.github.com/repos/Seeed-Studio/Seeed_Arduino_edgeimpulse/collaborators{/collaborator},5,edgeimpulse
firmware-nordic-thingy53,edgeimpulse/firmware-nordic-thingy53,https://github.com/edgeimpulse/firmware-nordic-thingy53,Official Edge Impulse firmware for Nordic Semiconductor Thingy:53,21,2024-12-02T11:39:02Z,10,17,False,10,C,8654,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy53/contributors,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy53/collaborators{/collaborator},3,edgeimpulse
example-standalone-inferencing-zephyr,edgeimpulse/example-standalone-inferencing-zephyr,https://github.com/edgeimpulse/example-standalone-inferencing-zephyr,,95,2024-12-14T01:45:17Z,5,17,False,7,CMake,5392,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-zephyr/contributors,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-zephyr/collaborators{/collaborator},7,edgeimpulse
edge-impulse-cli,edgeimpulse/edge-impulse-cli,https://github.com/edgeimpulse/edge-impulse-cli,Command line interface tools for Edge Impulse,78,2024-12-06T00:05:49Z,11,14,False,12,TypeScript,3660,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/edge-impulse-cli/contributors,https://api.github.com/repos/edgeimpulse/edge-impulse-cli/collaborators{/collaborator},3,edgeimpulse
yolov5,edgeimpulse/yolov5,https://github.com/edgeimpulse/yolov5,YOLOv5 transfer learning model for Edge Impulse,36,2024-10-10T21:42:25Z,1,12,False,4,Shell,7446,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/yolov5/contributors,https://api.github.com/repos/edgeimpulse/yolov5/collaborators{/collaborator},7,edgeimpulse
firmware-nordic-thingy91,edgeimpulse/firmware-nordic-thingy91,https://github.com/edgeimpulse/firmware-nordic-thingy91,Edge Impulse firmware for Nordic Thingy91,24,2024-12-02T11:39:07Z,10,12,False,4,C,10812,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy91/contributors,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy91/collaborators{/collaborator},4,edgeimpulse
firmware-silabs-thunderboard-sense-2,edgeimpulse/firmware-silabs-thunderboard-sense-2,https://github.com/edgeimpulse/firmware-silabs-thunderboard-sense-2,Edge Impulse firmware for the SiLabs Thunderboard Sense 2,38,2024-12-02T11:39:21Z,10,12,False,4,C,17161,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-silabs-thunderboard-sense-2/contributors,https://api.github.com/repos/edgeimpulse/firmware-silabs-thunderboard-sense-2/collaborators{/collaborator},4,edgeimpulse
example-custom-ml-block-keras,edgeimpulse/example-custom-ml-block-keras,https://github.com/edgeimpulse/example-custom-ml-block-keras,Custom Keras ML block example for Edge Impulse,19,2024-12-14T01:41:23Z,2,12,False,4,Python,100263,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/example-custom-ml-block-keras/contributors,https://api.github.com/repos/edgeimpulse/example-custom-ml-block-keras/collaborators{/collaborator},3,edgeimpulse
