name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
microflow-rs,matteocarnelos/microflow-rs,https://github.com/matteocarnelos/microflow-rs,A robust and efficient TinyML inference engine.,108,2024-12-12T14:42:00Z,21,111,False,10,Rust,1337,1.0,False,False,False,https://api.github.com/repos/matteocarnelos/microflow-rs/contributors,https://api.github.com/repos/matteocarnelos/microflow-rs/collaborators{/collaborator},2,tinyml
AI_from_scratch,njadNissi/AI_from_scratch,https://github.com/njadNissi/AI_from_scratch,"Building Simple versions of AI (ML, DL, NN) models from scratch to help grasp the concepts",20,2024-10-25T08:00:54Z,20,108,False,3,Python,18665,1.0,False,False,False,https://api.github.com/repos/njadNissi/AI_from_scratch/contributors,https://api.github.com/repos/njadNissi/AI_from_scratch/collaborators{/collaborator},1,tinyml
emlearn-micropython,emlearn/emlearn-micropython,https://github.com/emlearn/emlearn-micropython,Efficient Machine Learning engine for MicroPython,394,2025-01-19T20:24:14Z,259,107,False,14,Jupyter Notebook,3188,1.0,False,False,False,https://api.github.com/repos/emlearn/emlearn-micropython/contributors,https://api.github.com/repos/emlearn/emlearn-micropython/collaborators{/collaborator},2,tinyml
UNIFEI-IESTI01-TinyML-2022.1,Mjrovai/UNIFEI-IESTI01-TinyML-2022.1,https://github.com/Mjrovai/UNIFEI-IESTI01-TinyML-2022.1,Course Repository - TinyML - Machine Learning for Embedding Devices,202,2024-07-15T12:32:16Z,1,70,False,18,Jupyter Notebook,223966,1.0,False,False,False,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2022.1/contributors,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2022.1/collaborators{/collaborator},1,tinyml
appendix,tinyMLx/appendix,https://github.com/tinyMLx/appendix,This repository holds the Appendix Documents for the EdX TinyML Specialization,35,2024-05-03T16:49:01Z,2,70,False,36,,1663,1.0,False,False,False,https://api.github.com/repos/tinyMLx/appendix/contributors,https://api.github.com/repos/tinyMLx/appendix/collaborators{/collaborator},4,tinyml
micromind,micromind-toolkit/micromind,https://github.com/micromind-toolkit/micromind,A toolkit for tinyML research and deployment,234,2024-09-18T13:26:33Z,6,60,False,16,Python,6180,1.0,False,False,False,https://api.github.com/repos/micromind-toolkit/micromind/contributors,https://api.github.com/repos/micromind-toolkit/micromind/collaborators{/collaborator},6,tinyml
tinyml,Efinix-Inc/tinyml,https://github.com/Efinix-Inc/tinyml,"This repo is for Efinix TinyML platform, which offers end-to-end flow that facilitates TinyML solution deployment on Efinix FPGAs.",35,2025-01-10T08:29:36Z,12,55,False,16,C++,434953,1.0,False,False,False,https://api.github.com/repos/Efinix-Inc/tinyml/contributors,https://api.github.com/repos/Efinix-Inc/tinyml/collaborators{/collaborator},3,tinyml
edge-impulse-esp32-cam-image-classification,alankrantas/edge-impulse-esp32-cam-image-classification,https://github.com/alankrantas/edge-impulse-esp32-cam-image-classification,Live Image Classification on ESP32-CAM and TFT with MobileNet v1 from Edge Impulse (TinyML),36,2024-02-26T02:53:54Z,1,53,False,13,C,8203,1.0,False,True,False,https://api.github.com/repos/alankrantas/edge-impulse-esp32-cam-image-classification/contributors,https://api.github.com/repos/alankrantas/edge-impulse-esp32-cam-image-classification/collaborators{/collaborator},1,tinyml
piccolo,sensiml/piccolo,https://github.com/sensiml/piccolo,SensiML's open-source AutoML solution for Edge AI model development,77,2025-01-17T01:48:25Z,54,53,False,7,Python,96464,1.0,False,False,False,https://api.github.com/repos/sensiml/piccolo/contributors,https://api.github.com/repos/sensiml/piccolo/collaborators{/collaborator},5,tinyml
UNIFEI-IESTI01-TinyML-2023.1,Mjrovai/UNIFEI-IESTI01-TinyML-2023.1,https://github.com/Mjrovai/UNIFEI-IESTI01-TinyML-2023.1,TinyML - Machine Learning for Embedding Devices,49,2024-07-15T12:33:15Z,26,48,False,11,Jupyter Notebook,272945,1.0,False,False,False,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2023.1/contributors,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2023.1/collaborators{/collaborator},1,tinyml
Z-Ant,ZIGTinyBook/Z-Ant,https://github.com/ZIGTinyBook/Z-Ant,Zant simplifies the deployment and optimization of neural networks on microprocessors,320,2025-01-19T15:47:04Z,271,45,False,4,Zig,30833,1.0,False,False,False,https://api.github.com/repos/ZIGTinyBook/Z-Ant/contributors,https://api.github.com/repos/ZIGTinyBook/Z-Ant/collaborators{/collaborator},6,tinyml
FogML,tszydlo/FogML,https://github.com/tszydlo/FogML,Source code generators for machine learning models.,40,2025-01-15T00:27:39Z,7,37,False,8,Python,2696,1.0,False,False,False,https://api.github.com/repos/tszydlo/FogML/contributors,https://api.github.com/repos/tszydlo/FogML/collaborators{/collaborator},1,tinyml
mlonmcu,tum-ei-eda/mlonmcu,https://github.com/tum-ei-eda/mlonmcu,Tool for the deployment and analysis of TinyML applications on TFLM and MicroTVM backends ,2507,2025-01-16T07:31:12Z,495,33,False,11,Python,19636,1.0,False,False,False,https://api.github.com/repos/tum-ei-eda/mlonmcu/contributors,https://api.github.com/repos/tum-ei-eda/mlonmcu/collaborators{/collaborator},4,tinyml
UNIFEI-IESTI01-T01-2021.1,Mjrovai/UNIFEI-IESTI01-T01-2021.1,https://github.com/Mjrovai/UNIFEI-IESTI01-T01-2021.1,Course Repository - TinyML - Machine Learning for Embedding Devices,246,2024-07-15T12:34:37Z,1,29,False,15,Jupyter Notebook,270931,1.0,False,False,False,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-T01-2021.1/contributors,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-T01-2021.1/collaborators{/collaborator},1,tinyml
stm32f429-tflite-micro-mnist,reymor/stm32f429-tflite-micro-mnist,https://github.com/reymor/stm32f429-tflite-micro-mnist,Handwritten number recognition with STMF429 TFlite micro mnist,8,2024-02-12T22:07:53Z,7,25,False,7,C,4029,1.0,False,False,False,https://api.github.com/repos/reymor/stm32f429-tflite-micro-mnist/contributors,https://api.github.com/repos/reymor/stm32f429-tflite-micro-mnist/collaborators{/collaborator},1,tinyml
TinyML4D,Mjrovai/TinyML4D,https://github.com/Mjrovai/TinyML4D,Community of researchers and practitioners focused on both improving access to TinyML education and enabling innovative solutions for the unique challenges faced by Developing Countries.,230,2024-12-23T19:55:04Z,82,24,False,10,Jupyter Notebook,457637,1.0,False,False,False,https://api.github.com/repos/Mjrovai/TinyML4D/contributors,https://api.github.com/repos/Mjrovai/TinyML4D/collaborators{/collaborator},1,tinyml
MIT6.5940_TinyML,PKUFlyingPig/MIT6.5940_TinyML,https://github.com/PKUFlyingPig/MIT6.5940_TinyML,Course materials for MIT6.5940: TinyML and Efficient Deep Learning Computing,2,2025-01-08T23:14:19Z,0,24,False,1,Jupyter Notebook,18503,1.0,False,False,False,https://api.github.com/repos/PKUFlyingPig/MIT6.5940_TinyML/contributors,https://api.github.com/repos/PKUFlyingPig/MIT6.5940_TinyML/collaborators{/collaborator},1,tinyml
TinyML,thommaskevin/TinyML,https://github.com/thommaskevin/TinyML,,135,2024-11-14T18:08:26Z,123,23,False,9,Jupyter Notebook,70672,1.0,False,False,False,https://api.github.com/repos/thommaskevin/TinyML/contributors,https://api.github.com/repos/thommaskevin/TinyML/collaborators{/collaborator},1,tinyml
Edge_AI_TinyML_Course_2024,OmniXRI/Edge_AI_TinyML_Course_2024,https://github.com/OmniXRI/Edge_AI_TinyML_Course_2024,OmniXRI's Edge AI & TinyML小學堂-課程資料,75,2024-06-19T01:56:03Z,75,23,False,12,Jupyter Notebook,73832,1.0,False,False,False,https://api.github.com/repos/OmniXRI/Edge_AI_TinyML_Course_2024/contributors,https://api.github.com/repos/OmniXRI/Edge_AI_TinyML_Course_2024/collaborators{/collaborator},1,tinyml
firmware-syntiant-tinyml,edgeimpulse/firmware-syntiant-tinyml,https://github.com/edgeimpulse/firmware-syntiant-tinyml,Edge Impulse firmware for Syntiant TinyML board,22,2024-12-02T11:39:40Z,5,21,False,8,C,556,1.0,False,False,False,https://api.github.com/repos/edgeimpulse/firmware-syntiant-tinyml/contributors,https://api.github.com/repos/edgeimpulse/firmware-syntiant-tinyml/collaborators{/collaborator},5,tinyml
heartkit,AmbiqAI/heartkit,https://github.com/AmbiqAI/heartkit,Perform AI-based heart monitoring tasks,195,2024-10-10T21:46:36Z,43,21,False,7,Jupyter Notebook,39767,1.0,False,False,False,https://api.github.com/repos/AmbiqAI/heartkit/contributors,https://api.github.com/repos/AmbiqAI/heartkit/collaborators{/collaborator},1,tinyml
Deeploy,pulp-platform/Deeploy,https://github.com/pulp-platform/Deeploy,DNN Compiler for Heterogeneous SoCs,21,2025-01-17T16:04:04Z,17,20,False,10,Python,39631,1.0,False,False,False,https://api.github.com/repos/pulp-platform/Deeploy/contributors,https://api.github.com/repos/pulp-platform/Deeploy/collaborators{/collaborator},7,tinyml
tinyNN,garrettkinman/tinyNN,https://github.com/garrettkinman/tinyNN,Tiny neural network inference engine for TinyML written in Nim. Portable to custom accelerators.,35,2024-10-06T19:49:15Z,24,20,False,0,Nim,145,1.0,False,False,False,https://api.github.com/repos/garrettkinman/tinyNN/contributors,https://api.github.com/repos/garrettkinman/tinyNN/collaborators{/collaborator},1,tinyml
auritus,nesl/auritus,https://github.com/nesl/auritus,Auritus: An Open-Source Optimization Toolkit for Training and Development of Human Movement Models and Filters Using Earables,61,2024-09-17T06:56:53Z,2,20,False,0,C++,145361,1.0,False,False,False,https://api.github.com/repos/nesl/auritus/contributors,https://api.github.com/repos/nesl/auritus/collaborators{/collaborator},1,tinyml
db-nets,Z80coder/db-nets,https://github.com/Z80coder/db-nets,"∂B nets: learning discrete, boolean-valued functions by gradient descent",503,2024-01-30T10:56:32Z,1,19,False,3,Mathematica,58016,1.0,False,False,False,https://api.github.com/repos/Z80coder/db-nets/contributors,https://api.github.com/repos/Z80coder/db-nets/collaborators{/collaborator},1,tinyml
rp2040_pico_sdk_playground,mryndzionek/rp2040_pico_sdk_playground,https://github.com/mryndzionek/rp2040_pico_sdk_playground,Raspberry Pi Pico (RP2040) playground,65,2024-11-11T13:49:39Z,41,16,False,1,C,6733,1.0,False,False,False,https://api.github.com/repos/mryndzionek/rp2040_pico_sdk_playground/contributors,https://api.github.com/repos/mryndzionek/rp2040_pico_sdk_playground/collaborators{/collaborator},1,tinyml
UNIFEI-IESTI01-TinyML-2021.2,Mjrovai/UNIFEI-IESTI01-TinyML-2021.2,https://github.com/Mjrovai/UNIFEI-IESTI01-TinyML-2021.2,,174,2024-07-15T12:34:07Z,1,15,False,14,Jupyter Notebook,324021,1.0,False,False,False,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2021.2/contributors,https://api.github.com/repos/Mjrovai/UNIFEI-IESTI01-TinyML-2021.2/collaborators{/collaborator},1,tinyml
ai-edge-computing-tiny-embedded,umitkacar/ai-edge-computing-tiny-embedded,https://github.com/umitkacar/ai-edge-computing-tiny-embedded,,60,2024-06-26T19:45:29Z,5,15,False,0,,296,1.0,False,False,False,https://api.github.com/repos/umitkacar/ai-edge-computing-tiny-embedded/contributors,https://api.github.com/repos/umitkacar/ai-edge-computing-tiny-embedded/collaborators{/collaborator},1,tinyml
XIAO_Big_Power_Small_Board-ebook,Mjrovai/XIAO_Big_Power_Small_Board-ebook,https://github.com/Mjrovai/XIAO_Big_Power_Small_Board-ebook,Mastering Arduino and TinyML,26,2024-05-12T22:56:12Z,20,14,False,5,TeX,166981,1.0,False,False,False,https://api.github.com/repos/Mjrovai/XIAO_Big_Power_Small_Board-ebook/contributors,https://api.github.com/repos/Mjrovai/XIAO_Big_Power_Small_Board-ebook/collaborators{/collaborator},3,tinyml
tinyml-esp-data,tkeyo/tinyml-esp-data,https://github.com/tkeyo/tinyml-esp-data,Training machine learning models on time-series data for the tinyml-esp repository.,71,2024-02-13T19:19:18Z,3,14,False,1,Jupyter Notebook,40947,1.0,False,False,False,https://api.github.com/repos/tkeyo/tinyml-esp-data/contributors,https://api.github.com/repos/tkeyo/tinyml-esp-data/collaborators{/collaborator},1,tinyml
CORING,pvti/CORING,https://github.com/pvti/CORING,:ring: Efficient tensor decomposition-based filter pruning,149,2024-06-28T17:07:54Z,18,14,False,3,Jupyter Notebook,285625,1.0,False,False,False,https://api.github.com/repos/pvti/CORING/contributors,https://api.github.com/repos/pvti/CORING/collaborators{/collaborator},1,tinyml
bird-sound-classifier-on-the-edge,Tiny-Prism-Labs/bird-sound-classifier-on-the-edge,https://github.com/Tiny-Prism-Labs/bird-sound-classifier-on-the-edge,The project attempts to recognize different bird calls by continuously listening to the audio through the onboard mic of the nano33 BLE Sense. The bird's call heard will be consumed by the model to classify it as one amongst the trained birds.,61,2025-01-01T11:56:25Z,4,12,False,0,,5765,1.0,False,False,False,https://api.github.com/repos/Tiny-Prism-Labs/bird-sound-classifier-on-the-edge/contributors,https://api.github.com/repos/Tiny-Prism-Labs/bird-sound-classifier-on-the-edge/collaborators{/collaborator},1,tinyml
ESE360_TinyML,mlab-upenn/ESE360_TinyML,https://github.com/mlab-upenn/ESE360_TinyML,Repository for the TinyML course,27,2024-10-09T20:53:33Z,1,11,False,6,C++,19050,1.0,False,False,False,https://api.github.com/repos/mlab-upenn/ESE360_TinyML/contributors,https://api.github.com/repos/mlab-upenn/ESE360_TinyML/collaborators{/collaborator},3,tinyml
tinyml,davedawkins/tinyml,https://github.com/davedawkins/tinyml,,14,2024-02-04T19:27:10Z,14,11,False,1,F#,215,1.0,False,False,False,https://api.github.com/repos/davedawkins/tinyml/contributors,https://api.github.com/repos/davedawkins/tinyml/collaborators{/collaborator},1,tinyml
tinyspeech,AkshathRaghav/tinyspeech,https://github.com/AkshathRaghav/tinyspeech,"Code release for ""TinySpeech: Attention Condensers for Deep Speech Recognition Neural Networks on Edge Devices""",32,2025-01-16T22:26:27Z,17,11,False,2,C,1474,1.0,False,False,False,https://api.github.com/repos/AkshathRaghav/tinyspeech/contributors,https://api.github.com/repos/AkshathRaghav/tinyspeech/collaborators{/collaborator},1,tinyml
TinyTS,nycu-caslab/TinyTS,https://github.com/nycu-caslab/TinyTS,This is the open-source version of TinyTS. The code is dirty so far. We may clean the code in the future.,7,2024-07-16T11:52:37Z,5,11,False,1,C++,53958,1.0,False,False,False,https://api.github.com/repos/nycu-caslab/TinyTS/contributors,https://api.github.com/repos/nycu-caslab/TinyTS/collaborators{/collaborator},1,tinyml
sleepkit,AmbiqAI/sleepkit,https://github.com/AmbiqAI/sleepkit,Perform AI-based sleep monitoring,58,2024-10-02T18:08:39Z,29,11,False,2,Jupyter Notebook,31770,1.0,False,False,False,https://api.github.com/repos/AmbiqAI/sleepkit/contributors,https://api.github.com/repos/AmbiqAI/sleepkit/collaborators{/collaborator},1,tinyml
TinyTNAS,BidyutSaha/TinyTNAS,https://github.com/BidyutSaha/TinyTNAS,"TinyTNAS is a hardware-aware, multi-objective, time-bound Neural Architecture Search (NAS) tool designed for TinyML time series classification. Unlike GPU-based NAS methods, it runs efficiently on CPUs.",5,2024-12-11T11:19:00Z,5,11,False,0,Python,1018,1.0,False,False,False,https://api.github.com/repos/BidyutSaha/TinyTNAS/contributors,https://api.github.com/repos/BidyutSaha/TinyTNAS/collaborators{/collaborator},1,tinyml
Edge-MoE,sharc-lab/Edge-MoE,https://github.com/sharc-lab/Edge-MoE,Edge-MoE: Memory-Efficient Multi-Task Vision Transformer Architecture with Task-level Sparsity via Mixture-of-Experts,5,2024-05-10T20:31:30Z,3,98,False,15,C++,74236,1.0,False,False,False,https://api.github.com/repos/sharc-lab/Edge-MoE/contributors,https://api.github.com/repos/sharc-lab/Edge-MoE/collaborators{/collaborator},2,edge-architecture
FedCache,wuzhiyuan2000/FedCache,https://github.com/wuzhiyuan2000/FedCache,[TMC 2024 Top 15 Popular Article] FedCache: A Knowledge Cache-driven Federated Learning Architecture for Personalized Edge Intelligence,54,2025-01-01T12:37:05Z,36,78,False,15,Python,3627,1.0,False,False,False,https://api.github.com/repos/wuzhiyuan2000/FedCache/contributors,https://api.github.com/repos/wuzhiyuan2000/FedCache/collaborators{/collaborator},1,edge-architecture
Galactic-Banking-Network,KOSASIH/Galactic-Banking-Network,https://github.com/KOSASIH/Galactic-Banking-Network,"A cutting-edge, high-tech autonomous banking network built with advanced security features, robust authentication, and authorization mechanisms. The GBN repository includes a modular architecture, secure communication protocols, and a robust incident response plan, making it a reliable and secure platform for financial transactions in the galaxy.",378,2024-10-26T06:17:57Z,378,26,False,0,Python,1043,1.0,False,False,False,https://api.github.com/repos/KOSASIH/Galactic-Banking-Network/contributors,https://api.github.com/repos/KOSASIH/Galactic-Banking-Network/collaborators{/collaborator},1,edge-architecture
Realtime-Data-Pipeline-for-Stock-Market-Analysis,Jimmymugendi/Realtime-Data-Pipeline-for-Stock-Market-Analysis,https://github.com/Jimmymugendi/Realtime-Data-Pipeline-for-Stock-Market-Analysis,"This repo demonstrates the development of a real-time data pipeline designed to ingest, process, and analyze stock market data. Using cutting-edge tools like Apache Kafka, PostgreSQL, and Python, the pipeline captures stock data in real-time and stores it in a robust data architecture, enabling timely analysis and insights.",4,2024-09-02T10:18:17Z,4,24,False,6,Python,10,1.0,False,False,False,https://api.github.com/repos/Jimmymugendi/Realtime-Data-Pipeline-for-Stock-Market-Analysis/contributors,https://api.github.com/repos/Jimmymugendi/Realtime-Data-Pipeline-for-Stock-Market-Analysis/collaborators{/collaborator},1,edge-architecture
android-development,AkashKobal/android-development,https://github.com/AkashKobal/android-development,"Welcome to our cutting-edge Android development repository! 🚀 This repository is a testament to innovation and best practices in Android app development. Utilizing the latest java features and following the recommended Repository Pattern, we ensure clean code separation and a robust architecture. ",72,2024-07-25T16:51:26Z,29,13,False,6,Java,4233,1.0,False,False,False,https://api.github.com/repos/AkashKobal/android-development/contributors,https://api.github.com/repos/AkashKobal/android-development/collaborators{/collaborator},1,edge-architecture
OmegaViT,Agora-Lab-AI/OmegaViT,https://github.com/Agora-Lab-AI/OmegaViT,"OmegaViT (ΩViT) is a cutting-edge vision transformer architecture that combines multi-query attention, rotary embeddings, state space modeling, and mixture of experts to achieve superior performance across various computer vision tasks. ",4,2025-01-13T01:29:06Z,4,11,False,0,Python,2272,1.0,False,False,False,https://api.github.com/repos/Agora-Lab-AI/OmegaViT/contributors,https://api.github.com/repos/Agora-Lab-AI/OmegaViT/collaborators{/collaborator},1,edge-architecture
tiny,mlcommons/tiny,https://github.com/mlcommons/tiny,MLPerf™  Tiny is an ML benchmark suite for extremely low-power systems such as microcontrollers,244,2024-12-24T13:12:06Z,37,368,False,93,C,83619,1.0,False,False,False,https://api.github.com/repos/mlcommons/tiny/contributors,https://api.github.com/repos/mlcommons/tiny/collaborators{/collaborator},17,tiny-ml
EloquentTinyML,eloquentarduino/EloquentTinyML,https://github.com/eloquentarduino/EloquentTinyML,Eloquent interface to Tensorflow Lite for Microcontrollers,24,2024-07-18T15:47:32Z,3,306,False,57,C++,1891,1.0,False,False,False,https://api.github.com/repos/eloquentarduino/EloquentTinyML/contributors,https://api.github.com/repos/eloquentarduino/EloquentTinyML/collaborators{/collaborator},2,tiny-ml
Awesome-EdgeAI,wangxb96/Awesome-EdgeAI,https://github.com/wangxb96/Awesome-EdgeAI,"Resources of our survey paper ""Optimizing Edge AI: A Comprehensive Survey on Data, Model, and System Strategies""",125,2025-01-08T10:12:56Z,7,63,False,7,,3813,1.0,False,False,False,https://api.github.com/repos/wangxb96/Awesome-EdgeAI/contributors,https://api.github.com/repos/wangxb96/Awesome-EdgeAI/collaborators{/collaborator},1,tiny-ml
benchmarking-ml-on-the-edge,aallan/benchmarking-ml-on-the-edge,https://github.com/aallan/benchmarking-ml-on-the-edge,Benchmarking machine learning inferencing on embedded hardware.,42,2024-06-07T10:41:50Z,42,22,False,1,Python,276136,1.0,False,False,False,https://api.github.com/repos/aallan/benchmarking-ml-on-the-edge/contributors,https://api.github.com/repos/aallan/benchmarking-ml-on-the-edge/collaborators{/collaborator},1,tiny-ml
coastML,lojikil/coastML,https://github.com/lojikil/coastML,a tiny experimental ML dialect combining Yeti & CarML,290,2025-01-16T15:47:01Z,8,12,False,0,Python,267,1.0,False,False,False,https://api.github.com/repos/lojikil/coastML/contributors,https://api.github.com/repos/lojikil/coastML/collaborators{/collaborator},1,tiny-ml
